id,name,tlr,rpc,go,oi,perception,city,state,total,rank,year,domain,latitude,longitude
IR-M-U-0560,Indian Institute of Technology Roorkee,68.65,54.58,81.04,62.99,22.87,Roorkee,Uttarakhand,61.77,22
IR-M-S-8967,Indian Institute of Management Kashipur,72.62,40.68,87.55,75.86,26.46,Kashipur,Uttarakhand,61.74,23
IR-M-N-10,SVKM`s Narsee Monjee Institute of Management Studies,78.15,30.84,93.03,77.20,19.57,Mumbai,Maharashtra,60.99,24
IR-M-S-15962,Indian Institute of Management,73.59,34.91,87.03,74.65,34.62,Nagpur,Maharashtra,60.88,25
IR-M-U-0436,Amrita Vishwa Vidyapeetham,69.60,47.42,76.14,72.36,26.73,Coimbatore,Tamil Nadu,60.25,26
IR-M-I-1075,Indian Institute of Technology Kanpur,68.99,53.84,71.66,60.72,29.03,Kanpur,Uttar Pradesh,60.15,27
IR-M-U-0108,Jamia Millia Islamia,64.78,46.32,83.84,86.07,13.53,New Delhi,Delhi,60.06,28
IR-M-U-1007,Indian Institute of Management Visakhapatnam,80.56,24.46,85.37,74.48,39.15,Visakhapatnam,Andhra Pradesh,59.95,29
IR-M-S-394,Institute of Management Technology,76.75,39.52,85.31,67.30,11.69,Ghaziabad,Uttar Pradesh,59.85,30
IR-M-U-1006,Indian Institute of Management Bodh Gaya,81.53,28.45,86.09,72.36,22.00,Gaya,Bihar,59.65,31
IR-M-U-0747,Chandigarh University,73.83,44.02,74.27,78.10,13.89,Mohali,Punjab,59.40,32
IR-M-S-14875,MICA,73.21,43.32,84.20,70.37,3.82,Ahmedabad,Gujarat,59.22,33
IR-M-S-6,Indian Institute of Management Sambalpur,80.96,20.77,84.61,80.34,31.21,Sambalpur,Odisha,58.59,34
IR-M-U-1004,Indian Institute of Management Jammu (IIMJ),76.92,22.51,87.67,78.29,33.06,Jammu,Jammu and Kashmir,58.50,35
IR-M-U-0564,UPES,77.65,40.28,70.56,65.89,22.58,Dehradun,Uttarakhand,58.33,36
IR-M-N-16,Great Lakes Institute of Management,80.97,32.86,73.90,70.72,20.50,Chennai,Tamil Nadu,58.05,37
IR-M-S-8937,Indian Institute of Management Shillong,69.08,28.99,95.96,61.49,29.28,Shillong,Meghalaya,57.70,38
IR-M-S-156,T. A. Pai Management Institute Manipal,74.18,33.40,81.68,72.43,12.80,Manipal,Karnataka,57.13,39
IR-M-I-1064,IMI Delhi,74.20,28.58,87.24,74.58,8.55,New Delhi,Delhi,56.59,40
IR-M-S-3283,Jaipuria Institute of Management,72.11,37.27,76.71,69.63,13.53,Noida,Uttar Pradesh,56.46,41
IR-M-I-1408,IMI Kolkata,71.46,32.92,81.76,72.31,5.16,Kolkata,West Bengal,55.42,42
IR-M-S-87,Goa Institute of Management,76.24,24.67,83.63,68.80,13.89,Sanquelim,Goa,55.27,43
IR-M-U-0379,Lovely Professional University,74.77,41.41,53.33,73.42,21.40,Phagwara,Punjab,55.00,44
IR-M-U-0715,XIM University,73.42,23.33,91.18,60.69,13.89,Bhubaneswar,Odisha,54.73,45
IR-M-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),67.95,40.64,69.78,70.62,8.14,Patiala,Punjab,54.40,46
IR-M-U-0012,"ICFAI Foundation for Higher Education, Hyderabad",76.97,27.70,70.65,76.61,12.06,Hyderabad,Telangana,54.40,46
IR-M-U-0205,Indian Institute of Technology (Indian School of Mines),68.75,41.49,66.07,63.18,17.32,Dhanbad,Jharkhand,54.34,48
IR-M-U-0497,Amity University,65.29,56.80,52.14,60.40,10.54,Gautam Budh Nagar,Uttar Pradesh,54.15,49
IR-M-S-17295,Great Lakes Institute of Management,75.96,26.23,75.29,79.77,3.82,Gurgaon,Haryana,54.08,50
IR-M-S-15911,Indian Institute of Management Sirmaur,74.08,20.25,83.86,73.72,15.98,Sirmaur,Himachal Pradesh,54.03,51
IR-M-U-0555,Graphic Era University,71.79,39.38,54.69,68.35,28.53,Dehradun,Uttarakhand,53.98,52
IR-M-U-0146,Nirma University,74.34,25.86,79.76,65.71,8.95,Ahmedabad,Gujarat,53.48,53
IR-M-S-92,Institute of Rural Management Anand,67.82,23.80,88.49,69.83,11.69,Anand,Gujarat,53.34,54
IR-M-S-331,Loyola Institute of Business Administration,74.53,19.26,77.18,72.00,23.45,Chennai,Tamil Nadu,53.12,55
IR-M-U-0473,S.R.M. Institute of Science and Technology,72.25,33.01,74.93,53.29,8.55,Chennai,Tamil Nadu,52.74,56
IR-M-U-0467,National Institute of Technology Tiruchirappalli,54.36,45.99,71.61,60.50,19.88,Tiruchirappalli,Tamil Nadu,52.47,57
IR-M-U-0217,Christ University,65.03,31.63,64.73,71.71,33.51,Bengaluru,Karnataka,52.47,57
IR-M-I-1066,Fore School of Management,69.46,25.90,82.22,62.38,9.36,New Delhi,Delhi,52.23,59
IR-M-U-0500,Banaras Hindu University,61.26,29.94,84.26,54.15,25.12,Varanasi,Uttar Pradesh,52.14,60
IR-M-S-354,Birla Institute of Management Technology,70.85,24.23,79.83,68.21,7.73,Greater Noida,Uttar Pradesh,52.09,61
IR-M-U-0410,Malaviya National Institute of Technology,48.71,60.97,60.08,68.10,3.36,Jaipur,Rajasthan,52.07,62
IR-M-I-1441,Saveetha Institute of Medical and Technical Sciences,68.15,47.17,46.92,79.81,0.50,Chennai,Tamil Nadu,52.01,63
IR-M-S-16881,"Indian Institute of Management, Amritsar",63.89,18.35,87.93,70.30,24.01,Amritsar,Punjab,51.70,64
IR-M-S-220,K.J.Somaiya Institute of Management,70.66,20.15,82.92,66.85,7.73,Mumbai,Maharashtra,51.28,65
IR-M-U-0363,Siksha `O` Anusandhan,74.52,17.19,72.08,75.50,13.89,Bhubaneswar,Odisha,50.88,66
IR-M-S-419,"Jaipuria Institute of Management, Lucknow",74.08,20.81,73.04,63.96,13.89,Lucknow,Uttar Pradesh,50.86,67
IR-M-U-0356,Kalinga Institute of Industrial Technology,75.29,25.85,59.51,77.76,6.47,Bhubaneswar,Odisha,50.68,68
IR-M-U-0496,Aligarh Muslim University,58.17,40.27,67.40,56.98,12.43,Aligarh,Uttar Pradesh,49.95,69
IR-M-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),72.12,27.64,62.71,71.37,2.90,Vaddeswaram,Andhra Pradesh,49.89,70
IR-M-U-0213,Alliance University,76.74,15.57,68.95,77.22,6.47,Bengaluru,Karnataka,49.85,71
IR-M-I-1132,Institute of Management Technology,68.84,18.57,75.47,72.99,7.73,Hyderabad,Telangana,49.38,72
IR-M-U-0223,"Jain university,Bangalore",73.04,19.48,70.83,68.90,4.72,Bengaluru,Karnataka,49.28,73
IR-M-S-309,Jaipuria Institute of Management,72.26,18.34,75.37,59.61,10.54,Jaipur,Rajasthan,49.26,74
IR-M-S-19472,Prin. L.N. Welingkar Institute of Management Development and Research (PGDM),69.26,13.79,81.75,62.06,15.98,Mumbai,Maharashtra,49.08,75
IR-M-U-0099,Guru Gobind Singh Indraprastha University,55.13,34.57,75.85,53.78,14.25,New Delhi,Delhi,48.88,76
IR-M-U-0735,BML Munjal University,73.28,14.66,71.60,75.60,1.47,Gurgaon,Haryana,48.41,77
IR-M-U-0373,Chitkara University,51.90,42.15,61.98,72.50,4.27,Rajpura,Punjab,48.30,78
IR-M-U-0498,Babasheb Bhimrao Ambedkar University,63.20,12.20,83.62,84.47,3.36,Lucknow,Uttar Pradesh,48.13,79
IR-M-C-36557,Thiagarajar School of Management,68.05,23.73,69.55,48.69,17.32,Madurai,Tamil Nadu,48.05,80
IR-M-U-0749,Manipal University Jaipur,67.29,26.92,57.59,72.99,4.72,Jaipur,Rajasthan,47.56,81
IR-M-U-0253,Cochin University of Science and Technology,72.07,18.16,66.95,60.29,9.75,Cochin,Kerala,47.47,82
IR-M-U-0739,Madan Mohan Malaviya University of Technology,65.11,11.01,84.72,72.17,4.72,Gorakhpur,Uttar Pradesh,47.46,83
IR-M-C-37013,PSG College of Technology,63.44,9.11,77.61,58.35,42.71,Coimbatore,Tamil Nadu,47.38,84
IR-M-U-0263,National Institute of Technology Calicut,70.21,19.56,67.37,54.44,14.60,Kozhikode,Kerala,47.30,85
IR-M-S-78,New Delhi Institute of Management,70.68,3.12,79.83,75.23,16.32,New Delhi,Delhi,47.25,86
IR-M-U-0107,Jamia Hamdard,65.14,17.72,71.82,73.62,5.16,New Delhi,Delhi,47.10,87
IR-M-U-0439,Anna University,56.88,30.57,59.66,47.88,39.73,Chennai,Tamil Nadu,46.92,88
IR-M-U-0147,Pandit Deendayal Energy University,63.29,29.39,70.00,46.19,3.82,Gandhinagar,Gujarat,46.81,89
IR-M-C-32855,Jagan Institute of Management Studies,67.78,8.79,77.03,74.81,7.73,Delhi,Delhi,46.63,90
IR-M-S-164,Rajagiri Business School,70.58,19.26,65.52,56.22,9.36,Cochin,Kerala,46.62,91
IR-M-U-0078,Panjab University,53.20,28.24,69.57,64.82,14.95,Chandigarh,Chandigarh,46.31,92
IR-M-U-0267,Atal Bihari Vajpayee Indian Institute of Information Technology and Management,65.61,21.71,66.89,55.61,11.69,Gwalior,Madhya Pradesh,46.30,93
IR-M-I-1124,IMI Bhubaneswar,61.41,16.14,81.22,64.49,2.90,Bhubaneswar,Odisha,46.24,94
IR-M-S-14553,National Institute of Agricultural Extension Management,72.82,7.23,67.62,76.59,2.90,Hyderabad,Telangana,45.48,95
IR-M-N-4,Bharathidasan Institute of Management,68.04,1.06,81.45,49.94,33.51,Tiruchirappalli,Tamil Nadu,45.36,96
IR-M-U-0202,Birla Institute of Technology,62.24,22.00,64.81,57.78,12.43,Ranchi,Jharkhand,45.25,97
IR-M-U-0395,Indian Institute of Technology Jodhpur,54.97,17.44,79.18,70.75,3.82,Jodhpur,Rajasthan,45.02,98
IR-M-I-1048,"Institute of Management Technology, Nagpur",70.93,10.27,65.37,73.99,0.99,Nagpur,Maharashtra,44.93,99
IR-M-U-0524,University of Lucknow,65.07,6.34,77.93,72.30,2.90,Lucknow,Uttar Pradesh,44.53,100
IR-O-U-0456,Indian Institute of Technology Madras,88.37,87.30,85.76,65.68,100.00,Chennai,Tamil Nadu,86.42,1
IR-O-U-0220,"Indian Institute of Science, Bengaluru",83.60,86.50,82.17,58.46,99.70,Bengaluru,Karnataka,83.28,2
IR-O-U-0306,Indian Institute of Technology Bombay,83.85,82.35,83.36,59.05,89.32,Mumbai,Maharashtra,81.37,3
IR-O-I-1074,Indian Institute of Technology Delhi,76.57,86.23,77.48,66.23,93.48,New Delhi,Delhi,80.31,4
IR-O-I-1075,Indian Institute of Technology Kanpur,89.84,69.09,81.96,60.83,74.12,Kanpur,Uttar Pradesh,77.56,5
IR-O-U-0573,Indian Institute of Technology Kharagpur,76.65,74.94,80.18,57.29,75.24,Kharagpur,West Bengal,74.77,6
IR-O-N-15,All India Institute of Medical Sciences Delhi,79.09,71.26,68.66,71.29,82.97,New Delhi,Delhi,74.27,7
IR-O-U-0560,Indian Institute of Technology Roorkee,76.55,70.48,79.14,62.91,52.89,Roorkee,Uttarakhand,71.52,8
IR-O-U-0053,Indian Institute of Technology Guwahati,76.33,64.43,81.35,61.96,43.43,Guwahati,Assam,69.04,9
IR-O-U-0109,Jawaharlal Nehru University,74.93,45.27,97.34,72.28,57.71,New Delhi,Delhi,68.53,10
IR-O-U-0500,Banaras Hindu University,73.59,51.01,94.94,61.57,50.25,Varanasi,Uttar Pradesh,67.56,11
IR-O-U-0013,Indian Institute of Technology Hyderabad,78.96,56.59,73.33,59.21,54.34,Hyderabad,Telangana,66.69,12
IR-O-U-0108,Jamia Millia Islamia,71.29,49.28,92.72,83.10,29.78,New Delhi,Delhi,66.00,13
IR-O-U-0234,"Manipal Academy of Higher Education, Manipal",78.11,55.94,77.34,67.33,25.34,Manipal,Karnataka,64.94,14
IR-O-U-0120,University of Delhi,56.75,56.42,98.54,67.57,43.93,Delhi,Delhi,64.81,15
IR-O-U-0496,Aligarh Muslim University,74.02,45.91,93.81,61.15,33.15,Aligarh,Uttar Pradesh,64.17,16
IR-O-U-0575,Jadavpur University,68.83,51.35,89.92,49.94,48.20,Kolkata,West Bengal,63.84,17
IR-O-U-0436,Amrita Vishwa Vidyapeetham,76.51,47.82,77.63,73.83,36.07,Coimbatore,Tamil Nadu,63.81,18
IR-O-U-0490,Vellore Institute of Technology,61.51,61.95,79.42,61.11,39.35,Vellore,Tamil Nadu,62.97,19
IR-O-U-0439,Anna University,60.32,63.51,71.58,48.93,64.13,Chennai,Tamil Nadu,62.77,20
IR-O-U-0473,S.R.M. Institute of Science and Technology,71.69,55.43,76.92,68.55,17.02,Chennai,Tamil Nadu,62.07,21
IR-O-I-1441,Saveetha Institute of Medical and Technical Sciences,72.59,60.87,72.82,66.07,5.79,Chennai,Tamil Nadu,61.79,22
IR-O-U-0391,"Birla Institute of Technology and Science, Pilani",66.06,57.83,75.19,58.49,28.11,Pilani,Rajasthan,60.87,23
IR-O-U-0363,Siksha `O` Anusandhan,74.09,42.19,74.06,72.74,37.65,Bhubaneswar,Odisha,60.73,24
IR-O-U-0042,University of Hyderabad,72.69,45.58,81.39,62.26,25.60,Hyderabad,Telangana,60.55,25
IR-O-U-0570,Calcutta University,70.01,42.11,92.19,50.17,31.61,Kolkata,West Bengal,60.25,26
IR-O-U-0304,Homi Bhabha National Institute,76.29,52.45,76.95,53.84,7.42,Mumbai,Maharashtra,60.13,27
IR-O-U-0356,Kalinga Institute of Industrial Technology,74.74,42.01,79.53,76.35,13.72,Bhubaneswar,Odisha,59.94,28
IR-O-U-0139,Indian Institute of Technology Gandhinagar,76.40,41.53,69.97,69.21,24.82,Gandhinagar,Gujarat,58.77,29
IR-O-U-0701,Indian Institute of Technology (Banaras Hindu University) Varanasi,57.16,54.95,76.25,57.97,40.09,Varanasi,Uttar Pradesh,58.69,30
IR-O-U-0467,National Institute of Technology Tiruchirappalli,57.74,48.14,74.21,64.62,55.37,Tiruchirappalli,Tamil Nadu,58.60,31
IR-O-U-0747,Chandigarh University,68.50,39.66,78.18,77.52,24.56,Mohali,Punjab,58.30,32
IR-O-U-0273,Indian Institute of Technology Indore,65.54,50.91,71.78,60.73,19.49,Indore,Madhya Pradesh,57.31,33
IR-O-U-0357,National Institute of Technology Rourkela,63.94,50.54,75.22,59.60,17.02,Rourkela,Odisha,57.04,34
IR-O-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,59.69,55.05,71.72,59.20,22.93,Dhanbad,Jharkhand,56.97,35
IR-O-U-0222,JSS Academy of Higher Education and Research,76.68,32.12,69.66,76.95,15.07,Mysuru,Karnataka,55.79,36
IR-O-U-0323,Savitribai Phule Pune University,61.07,39.17,89.65,52.59,24.29,Pune,Maharashtra,55.69,37
IR-O-U-0260,Kerala University,74.52,26.72,94.82,58.19,4.52,Thiruvananthapuram,Kerala,55.61,38
IR-O-U-0368,Jawaharlal Institute of Post Graduate Medical Education and Research,72.86,33.47,71.01,70.11,24.02,Puducherry,Pondicherry,55.51,39
IR-O-U-0020,Koneru Lakshmaiah Education Foundation University (K L College of Engineering),67.87,41.54,71.78,66.48,16.38,Vaddeswaram,Andhra Pradesh,55.47,40
IR-O-U-0006,Andhra University,75.44,26.05,85.19,64.68,10.13,Visakhapatnam,Andhra Pradesh,54.97,41
IR-O-U-0305,Indian Institute of Science Education and Research Pune,72.80,41.09,61.53,62.28,21.53,Pune,Maharashtra,54.86,42
IR-O-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),65.00,43.36,71.19,63.83,17.02,Patiala,Punjab,54.83,43
IR-O-U-0447,Bharathiar University,64.04,42.45,78.16,54.05,18.27,Coimbatore,Tamil Nadu,54.81,44
IR-O-U-0379,Lovely Professional University,57.10,49.75,66.63,69.81,22.10,Phagwara,Punjab,54.58,45
IR-O-U-0237,"National Institute of Technology Karnataka, Surathkal",55.75,43.41,74.39,62.79,35.25,Surathkal,Karnataka,54.44,46
IR-O-U-0476,Shanmugha Arts Science Technology and Research Academy,69.41,37.64,71.47,66.23,11.24,Thanjavur,Tamil Nadu,54.14,47
IR-O-U-0378,Indian Institute of Technology Ropar,68.81,39.95,67.50,65.22,14.74,Rupnagar,Punjab,54.12,48
IR-O-U-0497,Amity University,56.77,50.31,71.92,65.59,9.75,Gautam Budh Nagar,Uttar Pradesh,54.04,49
IR-O-U-0458,Kalasalingam Academy of Research and Education,69.75,32.36,74.56,74.30,10.50,Srivilliputhur,Tamil Nadu,54.02,50
IR-O-U-0253,Cochin University of Science and Technology,71.68,35.53,73.76,56.10,14.74,Cochin,Kerala,53.99,51
IR-O-U-0329,Symbiosis International,72.53,27.49,78.53,64.79,17.34,Pune,Maharashtra,53.93,52
IR-O-U-0025,National Institute of Technology Warangal,61.76,42.22,72.75,57.84,22.10,Warangal,Telangana,53.74,53
IR-O-U-0263,National Institute of Technology Calicut,66.21,32.44,72.82,68.16,26.88,Kozhikode,Kerala,53.66,54
IR-O-U-0448,Bharathidasan University,65.13,39.14,79.78,53.33,8.99,Tiruchirappalli,Tamil Nadu,53.47,55
IR-O-U-0308,Institute of Chemical Technology,55.91,45.68,75.08,55.39,23.48,Mumbai,Maharashtra,53.38,56
IR-O-U-0052,Gauhati University,71.82,24.11,88.28,60.98,7.42,Guwahati,Assam,53.28,57
IR-O-U-0498,Babasaheb Bhimrao Ambedkar University,69.31,25.46,80.94,78.63,7.82,Lucknow,Uttar Pradesh,53.26,58
IR-O-U-0564,UPES,64.11,41.19,60.62,65.76,27.62,Dehradun,Uttarakhand,53.05,59
IR-O-U-0078,Panjab University,54.31,42.01,74.07,63.38,29.55,Chandigarh,Chandigarh,52.99,60
IR-O-U-0572,Indian Institute of Science Education and Research Kolkata,68.89,39.53,66.79,54.52,15.73,Mohanpur,West Bengal,52.91,61
IR-O-U-0107,Jamia Hamdard,68.66,34.45,70.20,66.17,12.32,New Delhi,Delhi,52.83,62
IR-O-I-1110,Dr. D. Y. Patil Vidyapeeth,74.46,26.12,63.10,61.74,37.45,Pune,Maharashtra,52.72,63
IR-O-U-0377,Indian Institute of Science Education and Research Mohali,67.38,32.89,70.81,66.14,17.34,Mohali,Punjab,52.58,64
IR-O-I-1357,University of Madras,69.31,38.50,65.47,53.22,18.27,Chennai,Tamil Nadu,52.58,64
IR-O-U-0098,Delhi Technological University,63.18,37.87,67.50,56.65,29.07,New Delhi,Delhi,52.38,66
IR-O-U-0262,Mahatma Gandhi University,71.36,37.27,70.97,51.09,4.09,Kottayam,Kerala,52.30,67
IR-O-U-0395,Indian Institute of Technology Jodhpur,71.50,34.91,63.56,67.12,8.99,Jodhpur,Rajasthan,52.24,68
IR-O-U-0196,University of Kashmir,71.14,31.25,79.72,51.14,3.66,Srinagar,Jammu and Kashmir,52.14,69
IR-O-U-0027,Osmania University,64.75,28.77,85.33,58.05,10.87,Hyderabad,Telangana,52.02,70
IR-O-U-0295,Datta Meghe Institute of Higher Education and Research,71.49,38.33,61.26,64.14,1.41,Wardha,Maharashtra,51.75,71
IR-O-U-0184,Indian Institute of Technology Mandi,65.48,38.39,61.96,70.37,10.87,Mandi,Himachal Pradesh,51.68,72
IR-O-U-0064,Indian Institute of Technology Patna,60.25,42.04,70.12,54.10,11.24,Patna,Bihar,51.24,73
IR-O-U-0691,All India Institute of Medical Sciences Rishikesh,74.07,35.35,50.68,69.13,13.37,Rishikesh,Uttarakhand,51.22,74
IR-O-U-0574,"Indian Statistical Institute, Kolkata",68.05,32.99,67.59,45.27,27.37,Kolkata,West Bengal,51.10,75
IR-O-U-0435,Alagappa University,65.88,35.30,73.76,51.91,7.82,Karaikudi,Tamil Nadu,51.07,76
IR-O-U-0334,Visvesvaraya National Institute of Technology Nagpur,62.96,37.25,68.60,55.82,16.70,Nagpur,Maharashtra,51.03,77
IR-O-U-0272,Indian Institute of Science Education and Research Bhopal,69.14,31.99,65.96,67.87,6.20,Bhopal,Madhya Pradesh,50.94,78
IR-O-U-0555,Graphic Era University,59.90,33.86,62.93,66.08,32.50,Dehradun,Uttarakhand,50.58,79
IR-O-U-0381,Punjab Agricultural University,74.19,32.43,64.12,49.58,7.82,Ludhiana,Punjab,50.55,80
IR-O-C-16604,Sri Sivasubramaniya Nadar College of Engineering,61.30,39.40,67.32,57.14,10.50,Kalavakkam,Tamil Nadu,50.43,81
IR-O-U-0410,Malaviya National Institute of Technology,58.02,42.66,69.70,52.47,10.13,Jaipur,Rajasthan,50.41,82
IR-O-U-0689,All India Institute of Medical Sciences Jodhpur,72.70,33.93,56.36,60.62,6.20,Jodhpur,Rajasthan,49.94,83
IR-O-N-10,SVKM`s Narsee Monjee Institute of Management Studies,74.00,24.83,64.38,65.17,5.37,Mumbai,Maharashtra,49.59,84
IR-O-U-0474,Sathyabama Institute of Science and Technology,59.05,36.30,63.32,70.64,11.96,Chennai,Tamil Nadu,49.52,85
IR-O-U-0235,Mysore University,70.80,19.35,79.51,57.96,7.02,Mysuru,Karnataka,49.45,86
IR-O-U-0195,University of Jammu,72.95,23.43,74.91,52.72,2.32,Jammu,Jammu and Kashmir,49.40,87
IR-O-U-0523,King George`s Medical University,72.12,27.45,62.81,56.24,9.37,Lucknow,Uttar Pradesh,48.98,88
IR-O-U-0190,Shoolini University of Biotechnology and Management Sciences,54.64,39.24,68.70,65.98,4.52,Solan,Himachal Pradesh,48.95,89
IR-O-U-0217,Christ University,58.34,22.05,66.49,72.84,39.72,Bengaluru,Karnataka,48.66,90
IR-O-U-0446,Bharath Institute of Higher Education and Research,67.46,22.62,67.73,71.19,9.37,Chennai,Tamil Nadu,48.64,91
IR-O-U-0055,National Institute of Technology Silchar,50.88,43.70,69.93,56.42,5.37,Silchar,Assam,48.55,92
IR-O-U-0577,National Institute of Technology Durgapur,57.81,32.74,71.05,57.97,11.24,Durgapur,West Bengal,48.29,93
IR-O-U-0136,Gujarat University,67.97,17.53,81.99,57.00,4.09,Ahmedabad,Gujarat,48.16,94
IR-O-U-0642,Shiv Nadar University,71.43,25.51,59.74,66.79,4.09,Gautam Buddha Nagar,Uttar Pradesh,48.12,95
IR-O-I-1486,Sri Ramachandra Institute of Higher Education and Research,72.73,22.22,62.46,62.99,8.21,Chennai,Tamil Nadu,48.10,96
IR-O-U-0003,Acharya Nagarjuna University,64.38,17.00,82.97,65.00,2.32,Guntur,Andhra Pradesh,47.73,97
IR-O-U-0331,Tata Institute of Social Sciences,66.96,15.83,71.49,72.19,11.96,Mumbai,Maharashtra,47.56,98
IR-O-U-0686,All India Institute of Medical Sciences Patna,69.57,20.49,60.00,66.08,19.19,Patna,Bihar,47.55,99
IR-O-U-0470,Periyar University,61.51,29.46,69.58,59.86,2.32,Salem,Tamil Nadu,47.43,100
IR-R-U-0220,"Indian Institute of Science, Bengaluru",98.56,82.86,73.53,58.36,100.00,Bengaluru,Karnataka,84.98,1
IR-R-U-0456,Indian Institute of Technology Madras,91.96,82.57,77.27,65.56,89.22,Chennai,Tamil Nadu,83.29,2
IR-R-I-1074,Indian Institute of Technology Delhi,85.25,84.78,75.98,66.11,82.56,New Delhi,Delhi,81.08,3
IR-R-U-0306,Indian Institute of Technology Bombay,83.75,78.59,80.10,59.00,71.28,Mumbai,Maharashtra,77.75,4
IR-R-U-0573,Indian Institute of Technology Kharagpur,71.77,78.69,77.43,57.12,63.05,Kharagpur,West Bengal,72.65,5
IR-R-U-0304,Homi Bhabha National Institute,85.81,75.60,68.75,53.67,25.75,Mumbai,Maharashtra,70.11,6
IR-R-I-1075,Indian Institute of Technology Kanpur,76.21,62.81,80.16,60.64,62.54,Kanpur,Uttar Pradesh,70.04,7
IR-R-N-15,All India Institute of Medical Sciences Delhi,81.63,67.68,39.27,71.48,76.43,New Delhi,Delhi,67.43,8
IR-R-U-0560,Indian Institute of Technology Roorkee,72.76,67.91,69.00,62.94,44.85,Roorkee,Uttarakhand,66.78,9
IR-R-U-0053,Indian Institute of Technology Guwahati,74.67,61.56,68.52,61.75,42.03,Guwahati,Assam,64.94,10
IR-R-U-0713,Academy of Scientific and Innovative Research,75.64,69.51,76.78,46.77,6.18,Ghaziabad,Uttar Pradesh,64.20,11
IR-R-U-0330,Tata Institute of Fundamental Research,72.00,56.50,56.29,58.44,48.85,Mumbai,Maharashtra,60.54,12
IR-R-U-0490,Vellore Institute of Technology,54.28,67.42,71.26,61.35,33.87,Vellore,Tamil Nadu,60.28,13
IR-R-U-0120,University of Delhi,57.35,56.25,80.31,67.53,31.75,Delhi,Delhi,60.07,14
IR-R-U-0013,Indian Institute of Technology Hyderabad,67.00,51.39,65.67,59.11,53.99,Hyderabad,Telangana,59.96,15
IR-R-U-0500,Banaras Hindu University,52.58,51.51,85.10,61.67,41.05,Varanasi,Uttar Pradesh,58.52,16
IR-R-U-0439,Anna University,60.10,57.47,58.95,49.03,64.28,Chennai,Tamil Nadu,58.39,17
IR-R-U-0109,Jawaharlal Nehru University,51.90,39.35,88.52,72.12,41.42,New Delhi,Delhi,56.43,18
IR-R-U-0108,Jamia Millia Islamia,55.09,45.13,77.22,83.72,22.38,New Delhi,Delhi,56.12,19
IR-R-I-1441,Saveetha Institute of Medical and Technical Sciences,62.08,57.03,64.04,66.05,7.03,Chennai,Tamil Nadu,55.85,20
IR-R-U-0575,Jadavpur University,55.22,44.66,80.98,49.94,36.87,Kolkata,West Bengal,54.85,21
IR-R-U-0205,Indian Institute of Technology (Indian School of Mines) Dhanbad,59.28,51.38,63.00,58.99,30.81,Dhanbad,Jharkhand,54.77,22
IR-R-U-0234,"Manipal Academy of Higher Education, Manipal",53.84,52.11,66.07,67.35,25.92,Manipal,Karnataka,54.31,23
IR-R-U-0473,S.R.M. Institute of Science and Technology,46.04,55.71,69.13,68.54,21.40,Chennai,Tamil Nadu,53.34,24
IR-R-U-0496,Aligarh Muslim University,47.76,45.36,81.94,61.23,28.35,Aligarh,Uttar Pradesh,53.29,25
IR-R-U-0391,"Birla Institute of Technology and Science, Pilani",53.49,51.63,65.90,58.73,24.65,Pilani,Rajasthan,53.06,26
IR-R-U-0273,Indian Institute of Technology Indore,63.63,46.65,58.04,60.57,19.36,Indore,Madhya Pradesh,52.70,27
IR-R-U-0042,University of Hyderabad,54.39,41.95,73.73,62.31,20.18,Hyderabad,Telangana,51.90,28
IR-R-U-0305,Indian Institute of Science Education and Research Pune,59.08,41.46,54.83,62.09,41.91,Pune,Maharashtra,51.53,29
IR-R-U-0357,National Institute of Technology Rourkela,56.31,45.33,63.27,60.01,20.18,Rourkela,Odisha,51.16,30
IR-R-U-0467,National Institute of Technology Tiruchirappalli,51.85,41.66,57.40,64.72,49.26,Tiruchirappalli,Tamil Nadu,50.94,31
IR-R-U-0139,Indian Institute of Technology Gandhinagar,60.60,36.02,61.13,69.20,26.46,Gandhinagar,Gujarat,50.78,32
IR-R-U-0436,Amrita Vishwa Vidyapeetham,49.42,33.57,68.73,73.70,43.58,Coimbatore,Tamil Nadu,50.38,33
IR-R-U-0224,Jawaharlal Nehru Centre for Advanced Scientific Research,67.83,37.27,46.23,55.91,36.87,Bengaluru,Karnataka,50.06,34
IR-R-U-0078,Panjab University,42.68,45.53,69.70,63.33,30.01,Chandigarh,Chandigarh,49.73,35
IR-R-U-0570,Calcutta University,45.65,34.36,82.15,50.17,31.13,Kolkata,West Bengal,48.57,36
IR-R-U-0101,Indian Agricultural Research Institute,52.56,33.73,63.85,73.91,25.02,New Delhi,Delhi,48.55,37
IR-R-U-0572,Indian Institute of Science Education and Research Kolkata,54.53,36.55,57.48,54.38,30.49,Mohanpur,West Bengal,47.31,38
IR-R-I-1480,Thapar Institute of Engineering and Technology (Deemed-to-be-university),45.77,45.66,60.54,63.85,13.77,Patiala,Punjab,47.30,39
IR-R-U-0308,Institute of Chemical Technology,52.96,38.29,54.33,55.34,30.49,Mumbai,Maharashtra,46.83,40
